,FIPS,2000,2004,2008,2012,2016,party2000,party2004,party2008,party2012,party2016,Switch_2000_2004,Switch_2004_2008,Switch_2008_2012,Switch_2012_2016,county,state
976,29043.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Christian,Missouri
977,29045.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Clark,Missouri
978,29049.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Clinton,Missouri
979,29051.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Cole,Missouri
980,29053.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Cooper,Missouri
981,29055.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Crawford,Missouri
982,29057.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Dade,Missouri
983,29059.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Dallas,Missouri
984,29061.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Daviess,Missouri
985,29063.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,DeKalb,Missouri
986,29065.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Dent,Missouri
987,29067.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Douglas,Missouri
988,29069.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Dunklin,Missouri
989,29071.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Franklin,Missouri
990,29073.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Gasconade,Missouri
991,29075.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Gentry,Missouri
992,29077.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Greene,Missouri
993,29079.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Grundy,Missouri
994,29081.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Harrison,Missouri
995,29083.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Henry,Missouri
996,29085.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Hickory,Missouri
997,29087.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Holt,Missouri
998,29089.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Howard,Missouri
999,29091.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Howell,Missouri
1000,29097.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Jasper,Missouri
1001,29101.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Johnson,Missouri
1002,29103.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Knox,Missouri
1003,29105.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Laclede,Missouri
1004,29107.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Lafayette,Missouri
1005,29109.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Lawrence,Missouri
1006,29111.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Lewis,Missouri
1007,29113.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Lincoln,Missouri
1008,29115.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Linn,Missouri
1009,29117.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Livingston,Missouri
1010,29119.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,McDonald,Missouri
1011,29121.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Macon,Missouri
1012,29123.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Madison,Missouri
1013,29125.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Maries,Missouri
1014,29127.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Marion,Missouri
1015,29129.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Mercer,Missouri
1016,29131.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Miller,Missouri
1017,29135.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Moniteau,Missouri
1018,29137.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Monroe,Missouri
1019,29139.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Montgomery,Missouri
1020,29141.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Morgan,Missouri
1021,29145.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Newton,Missouri
1022,29147.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Nodaway,Missouri
1023,29149.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Oregon,Missouri
1024,29151.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Osage,Missouri
1025,29153.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Ozark,Missouri
1026,29157.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Perry,Missouri
1027,29159.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Pettis,Missouri
1028,29161.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Phelps,Missouri
1029,29163.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Pike,Missouri
1030,29165.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Platte,Missouri
1031,29167.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Polk,Missouri
1032,29169.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Pulaski,Missouri
1033,29171.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Putnam,Missouri
1034,29173.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Ralls,Missouri
1035,29175.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Randolph,Missouri
1036,29179.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Reynolds,Missouri
1037,29181.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Ripley,Missouri
1038,29183.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,St. Charles,Missouri
1039,29185.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,St. Clair,Missouri
1040,29187.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,St. Francois,Missouri
1041,29197.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Schuyler,Missouri
1042,29199.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Scotland,Missouri
1043,29201.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Scott,Missouri
1044,29203.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Shannon,Missouri
1045,29205.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Shelby,Missouri
1046,29207.0,George W. Bush,George W. Bush,John McCain,Mitt Romney,Donald Trump,republican,republican,republican,republican,republican,False,False,False,False,Stoddard,Missouri
